Hour,Region,FacilityLoad_MW,AvailableRenewable_MW,DirectRenewable_MW,RenewableCharge_MW,GridCharge_MW,DischargePower_MW,GridLoad_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,SOC_MWh,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh
1082,RegionB,529.3350004499551,650.0,529.3350004499551,0.0,0.0,0.0,0.0,0.0,0.0,120.66499955004485,0.0,144.0,455.73,0.0,0.6312
1083,RegionB,531.36,722.35,531.36,0.0,0.0,0.0,0.0,0.0,0.0,190.99,0.0,144.0,455.46,0.0,0.6259
1084,RegionB,531.360000449955,800.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,268.639999550045,0.0,144.0,455.18,0.0,0.6179
1085,RegionB,531.360000449955,877.65,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,346.28999955004497,0.0,144.0,454.9,0.0,0.6077
1086,RegionB,531.36,950.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,418.64,0.0,144.0,454.61,0.0,0.5959
1087,RegionB,531.36,1012.13,531.36,0.0,0.0,0.0,0.0,0.0,0.0,480.77,0.0,144.0,698.96,0.0,0.5832
1088,RegionB,531.360000449955,1059.81,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,528.4499995500449,0.0,144.0,698.52,0.0,0.5706
1089,RegionB,531.36,1089.78,531.36,0.0,0.0,0.0,0.0,0.0,0.0,558.42,0.0,144.0,698.08,0.0,0.5587
1090,RegionB,531.359999550045,1100.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,568.640000449955,0.0,144.0,697.63,0.0,0.5485
1091,RegionB,527.7555000000001,1089.78,527.7555000000001,0.0,0.0,0.0,0.0,0.0,0.0,562.0244999999999,0.0,144.0,697.19,0.0,0.5405
1092,RegionB,470.421,1059.81,470.421,0.0,0.0,0.0,0.0,0.0,0.0,589.3889999999999,0.0,144.0,696.74,0.0,0.5352
1093,RegionB,442.30455044995495,1012.13,442.30455044995495,0.0,0.0,0.0,0.0,0.0,0.0,569.825449550045,0.0,144.0,696.29,0.0,0.5329
1094,RegionB,417.37949999999995,950.0,417.37949999999995,0.0,0.0,0.0,0.0,0.0,0.0,532.6205,0.0,144.0,695.84,0.0,0.5339
1095,RegionB,375.79680044995496,877.65,375.79680044995496,0.0,0.0,0.0,0.0,0.0,0.0,501.853199550045,0.0,144.0,695.4,0.0,0.5379
1096,RegionB,347.30100044995504,800.0,347.30100044995504,0.0,0.0,0.0,0.0,0.0,0.0,452.69899955004496,0.0,144.0,694.95,0.0,0.5446
1097,RegionB,335.16449955004504,722.35,335.16449955004504,0.0,0.0,0.0,0.0,0.0,0.0,387.185500449955,0.0,144.0,1007.04,0.0,0.5536
1098,RegionB,339.21450044995504,650.0,339.21450044995504,0.0,0.0,0.0,0.0,0.0,0.0,310.78549955004496,0.0,144.0,1006.4,0.0,0.5641
1099,RegionB,316.845,587.87,316.845,0.0,0.0,0.0,0.0,0.0,0.0,271.025,0.0,144.0,1005.77,0.0,0.5755
1100,RegionB,322.285499550045,540.19,322.285499550045,0.0,0.0,0.0,0.0,0.0,0.0,217.90450044995504,0.0,144.0,1005.14,0.0,0.5869
1101,RegionB,348.516000449955,510.22,348.516000449955,0.0,0.0,0.0,0.0,0.0,0.0,161.703999550045,0.0,144.0,1004.52,0.0,0.5975
1102,RegionB,406.593000449955,500.0,406.593000449955,0.0,0.0,0.0,0.0,0.0,0.0,93.40699955004499,0.0,144.0,623.11,0.0,0.6065
1103,RegionB,413.81550044995504,510.22,413.81550044995504,0.0,0.0,0.0,0.0,0.0,0.0,96.40449955004499,0.0,144.0,622.74,0.0,0.6132
1104,RegionB,467.7345000000001,540.19,467.7345000000001,0.0,0.0,0.0,0.0,0.0,0.0,72.45549999999997,0.0,144.0,449.48,0.0,0.6173
1105,RegionB,531.359999550045,587.87,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,56.51000044995499,0.0,144.0,449.22,0.0,0.6183
1106,RegionB,531.360000449955,650.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,118.63999955004499,0.0,144.0,448.96,0.0,0.6161
1107,RegionB,531.359999550045,722.35,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,190.990000449955,0.0,144.0,448.71,0.0,0.6109
1108,RegionB,531.3600004499551,800.0,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,268.6399995500449,0.0,144.0,448.45,0.0,0.603
1109,RegionB,531.359999550045,877.65,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,346.29000044995496,0.0,144.0,448.21,0.0,0.5929
1110,RegionB,531.3600004499551,950.0,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,418.6399995500449,0.0,144.0,447.97,0.0,0.5812
1111,RegionB,531.359999550045,1012.13,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,480.770000449955,0.0,144.0,688.83,0.0,0.5687
1112,RegionB,531.360000449955,1059.81,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,528.4499995500449,0.0,144.0,688.47,0.0,0.5562
1113,RegionB,531.3600004499551,1089.78,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,558.4199995500448,0.0,144.0,688.13,0.0,0.5445
1114,RegionB,531.36,1100.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,568.64,0.0,144.0,687.8,0.0,0.5344
1115,RegionB,516.4155000000001,1089.78,516.4155000000001,0.0,0.0,0.0,0.0,0.0,0.0,573.3644999999999,0.0,144.0,687.48,0.0,0.5266
1116,RegionB,472.0545000000001,1059.81,472.0545000000001,0.0,0.0,0.0,0.0,0.0,0.0,587.7554999999999,0.0,144.0,687.18,0.0,0.5216
1117,RegionB,437.45130000000006,1012.13,437.45130000000006,0.0,0.0,0.0,0.0,0.0,0.0,574.6786999999999,0.0,144.0,686.88,0.0,0.5196
1118,RegionB,436.47795,950.0,436.47795,0.0,0.0,0.0,0.0,0.0,0.0,513.52205,0.0,144.0,686.59,0.0,0.5208
1119,RegionB,368.747100449955,877.65,368.747100449955,0.0,0.0,0.0,0.0,0.0,0.0,508.902899550045,0.0,144.0,686.32,0.0,0.5251
1120,RegionB,343.35629955004504,800.0,343.35629955004504,0.0,0.0,0.0,0.0,0.0,0.0,456.64370044995496,0.0,144.0,686.06,0.0,0.5321
1121,RegionB,318.384000449955,722.35,318.384000449955,0.0,0.0,0.0,0.0,0.0,0.0,403.965999550045,0.0,144.0,994.42,0.0,0.5414
1122,RegionB,301.482,650.0,301.482,0.0,0.0,0.0,0.0,0.0,0.0,348.518,0.0,144.0,994.08,0.0,0.5523
1123,RegionB,317.87100000000004,587.87,317.87100000000004,0.0,0.0,0.0,0.0,0.0,0.0,269.99899999999997,0.0,144.0,993.76,0.0,0.5641
1124,RegionB,305.937,540.19,305.937,0.0,0.0,0.0,0.0,0.0,0.0,234.25300000000004,0.0,144.0,993.45,0.0,0.5758
1125,RegionB,371.80350000000004,510.22,371.80350000000004,0.0,0.0,0.0,0.0,0.0,0.0,138.41649999999998,0.0,144.0,993.17,0.0,0.5868
1126,RegionB,412.3575000000001,500.0,412.3575000000001,0.0,0.0,0.0,0.0,0.0,0.0,87.64249999999993,0.0,144.0,616.28,0.0,0.5962
1127,RegionB,449.630999550045,510.22,449.630999550045,0.0,0.0,0.0,0.0,0.0,0.0,60.58900044995505,0.0,144.0,616.13,0.0,0.6034
1128,RegionB,488.889,540.19,488.889,0.0,0.0,0.0,0.0,0.0,0.0,51.301000000000045,0.0,144.0,444.88,0.0,0.6079
1129,RegionB,517.995,587.87,517.995,0.0,0.0,0.0,0.0,0.0,0.0,69.875,0.0,144.0,444.79,0.0,0.6093
1130,RegionB,531.360000449955,650.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,118.63999955004499,0.0,144.0,444.71,0.0,0.6076
1131,RegionB,531.36,722.35,531.36,0.0,0.0,0.0,0.0,0.0,0.0,190.99,0.0,144.0,444.64,0.0,0.6029
1132,RegionB,531.36,800.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,268.64,0.0,144.0,444.57,0.0,0.5955
1133,RegionB,531.360000449955,877.65,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,346.28999955004497,0.0,144.0,444.52,0.0,0.5858
1134,RegionB,531.36,950.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,418.64,0.0,144.0,444.47,0.0,0.5746
1135,RegionB,531.36,1012.13,531.36,0.0,0.0,0.0,0.0,0.0,0.0,480.77,0.0,144.0,683.75,0.0,0.5626
1136,RegionB,531.36,1059.81,531.36,0.0,0.0,0.0,0.0,0.0,0.0,528.4499999999999,0.0,144.0,683.71,0.0,0.5506
1137,RegionB,531.360000449955,1089.78,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,558.419999550045,0.0,144.0,683.68,0.0,0.5395
1138,RegionB,531.360000449955,1100.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,568.639999550045,0.0,144.0,683.67,0.0,0.53
1139,RegionB,531.359999550045,1089.78,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,558.420000449955,0.0,144.0,683.67,0.0,0.5227
1140,RegionB,457.74449955004496,1059.81,457.74449955004496,0.0,0.0,0.0,0.0,0.0,0.0,602.0655004499549,0.0,144.0,683.69,0.0,0.5182
1141,RegionB,439.50869955004504,1012.13,439.50869955004504,0.0,0.0,0.0,0.0,0.0,0.0,572.621300449955,0.0,144.0,683.72,0.0,0.5168
1142,RegionB,410.79150000000004,950.0,410.79150000000004,0.0,0.0,0.0,0.0,0.0,0.0,539.2085,0.0,144.0,683.76,0.0,0.5186
1143,RegionB,384.903900449955,877.65,384.903900449955,0.0,0.0,0.0,0.0,0.0,0.0,492.74609955004496,0.0,144.0,683.82,0.0,0.5234
1144,RegionB,323.311499550045,800.0,323.311499550045,0.0,0.0,0.0,0.0,0.0,0.0,476.688500449955,0.0,144.0,683.89,0.0,0.531
1145,RegionB,340.98299955004507,722.35,340.98299955004507,0.0,0.0,0.0,0.0,0.0,0.0,381.36700044995496,0.0,144.0,991.77,0.0,0.5409
1146,RegionB,313.3485,650.0,313.3485,0.0,0.0,0.0,0.0,0.0,0.0,336.6515,0.0,144.0,991.91,0.0,0.5523
1147,RegionB,272.30849955004504,587.87,272.30849955004504,0.0,0.0,0.0,0.0,0.0,0.0,315.56150044995496,0.0,144.0,992.07,0.0,0.5646
1148,RegionB,314.98199955004503,540.19,314.98199955004503,0.0,0.0,0.0,0.0,0.0,0.0,225.20800044995502,0.0,144.0,992.26,0.0,0.5769
1149,RegionB,352.107000449955,510.22,352.107000449955,0.0,0.0,0.0,0.0,0.0,0.0,158.112999550045,0.0,144.0,992.45,0.0,0.5885
1150,RegionB,381.6315,500.0,381.6315,0.0,0.0,0.0,0.0,0.0,0.0,118.36849999999998,0.0,144.0,616.14,0.0,0.5984
1151,RegionB,407.05199955004497,510.22,407.05199955004497,0.0,0.0,0.0,0.0,0.0,0.0,103.16800044995506,0.0,144.0,616.29,0.0,0.6062
1152,RegionB,469.961999550045,540.19,469.961999550045,0.0,0.0,0.0,0.0,0.0,0.0,70.22800044995506,0.0,144.0,445.21,0.0,0.6112
1153,RegionB,531.36,587.87,531.36,0.0,0.0,0.0,0.0,0.0,0.0,56.50999999999999,0.0,144.0,445.33,0.0,0.6132
1154,RegionB,531.36,650.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,118.63999999999999,0.0,144.0,445.45,0.0,0.6121
1155,RegionB,531.359999550045,722.35,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,190.990000449955,0.0,144.0,445.59,0.0,0.6079
1156,RegionB,531.360000449955,800.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,268.639999550045,0.0,144.0,445.73,0.0,0.601
1157,RegionB,531.36,877.65,531.36,0.0,0.0,0.0,0.0,0.0,0.0,346.28999999999996,0.0,144.0,445.88,0.0,0.5919
1158,RegionB,531.360000449955,950.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,418.639999550045,0.0,144.0,446.03,0.0,0.5812
1159,RegionB,531.36,1012.13,531.36,0.0,0.0,0.0,0.0,0.0,0.0,480.77,0.0,144.0,686.44,0.0,0.5697
1160,RegionB,531.360000449955,1059.81,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,528.4499995500449,0.0,144.0,686.69,0.0,0.5582
1161,RegionB,531.360000449955,1089.78,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,558.419999550045,0.0,144.0,686.95,0.0,0.5475
1162,RegionB,531.36,1100.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,568.64,0.0,144.0,687.22,0.0,0.5385
1163,RegionB,475.1595000000001,1089.78,475.1595000000001,0.0,0.0,0.0,0.0,0.0,0.0,614.6204999999999,0.0,144.0,687.5,0.0,0.5317
1164,RegionB,467.0972995500451,1059.81,467.0972995500451,0.0,0.0,0.0,0.0,0.0,0.0,592.7127004499548,0.0,144.0,687.78,0.0,0.5276
1165,RegionB,461.35439955004506,1012.13,461.35439955004506,0.0,0.0,0.0,0.0,0.0,0.0,550.7756004499549,0.0,144.0,688.07,0.0,0.5266
1166,RegionB,427.42619955004506,950.0,427.42619955004506,0.0,0.0,0.0,0.0,0.0,0.0,522.5738004499549,0.0,144.0,688.37,0.0,0.5288
1167,RegionB,373.98915044995505,877.65,373.98915044995505,0.0,0.0,0.0,0.0,0.0,0.0,503.66084955004493,0.0,144.0,688.67,0.0,0.5341
1168,RegionB,348.3,800.0,348.3,0.0,0.0,0.0,0.0,0.0,0.0,451.7,0.0,144.0,688.97,0.0,0.5421
1169,RegionB,312.025500449955,722.35,312.025500449955,0.0,0.0,0.0,0.0,0.0,0.0,410.324499550045,0.0,144.0,999.45,0.0,0.5523
1170,RegionB,283.09499955004503,650.0,283.09499955004503,0.0,0.0,0.0,0.0,0.0,0.0,366.90500044995497,0.0,144.0,999.91,0.0,0.5641
1171,RegionB,323.270999550045,587.87,323.270999550045,0.0,0.0,0.0,0.0,0.0,0.0,264.599000449955,0.0,144.0,1000.37,0.0,0.5768
1172,RegionB,332.50500000000005,540.19,332.50500000000005,0.0,0.0,0.0,0.0,0.0,0.0,207.685,0.0,144.0,1000.83,0.0,0.5894
1173,RegionB,372.991500449955,510.22,372.991500449955,0.0,0.0,0.0,0.0,0.0,0.0,137.228499550045,0.0,144.0,1001.29,0.0,0.6013
1174,RegionB,415.19249999999994,500.0,415.19249999999994,0.0,0.0,0.0,0.0,0.0,0.0,84.80750000000006,0.0,144.0,621.78,0.0,0.6115
1175,RegionB,422.6985004499551,510.22,422.6985004499551,0.0,0.0,0.0,0.0,0.0,0.0,87.52149955004495,0.0,144.0,622.07,0.0,0.6195
1176,RegionB,501.6330000000001,540.19,501.6330000000001,0.0,0.0,0.0,0.0,0.0,0.0,38.55699999999996,0.0,144.0,449.49,0.0,0.6248
1177,RegionB,528.3900000000001,587.87,528.3900000000001,0.0,0.0,0.0,0.0,0.0,0.0,59.479999999999905,0.0,144.0,449.7,0.0,0.6271
1178,RegionB,531.36,650.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,118.63999999999999,0.0,144.0,449.91,0.0,0.6261
1179,RegionB,531.36,722.35,531.36,0.0,0.0,0.0,0.0,0.0,0.0,190.99,0.0,144.0,450.12,0.0,0.6221
1180,RegionB,531.359999550045,800.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,268.640000449955,0.0,144.0,450.32,0.0,0.6154
1181,RegionB,531.36,877.65,531.36,0.0,0.0,0.0,0.0,0.0,0.0,346.28999999999996,0.0,144.0,450.53,0.0,0.6064
1182,RegionB,531.359999550045,950.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,418.640000449955,0.0,144.0,450.74,0.0,0.5959
1183,RegionB,531.36,1012.13,531.36,0.0,0.0,0.0,0.0,0.0,0.0,480.77,0.0,144.0,693.75,0.0,0.5845
1184,RegionB,531.359999550045,1059.81,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,528.4500004499549,0.0,144.0,694.06,0.0,0.5731
1185,RegionB,531.36,1089.78,531.36,0.0,0.0,0.0,0.0,0.0,0.0,558.42,0.0,144.0,694.37,0.0,0.5625
1186,RegionB,518.8184995500451,1100.0,518.8184995500451,0.0,0.0,0.0,0.0,0.0,0.0,581.1815004499549,0.0,144.0,694.67,0.0,0.5535
1187,RegionB,516.2265,1089.78,516.2265,0.0,0.0,0.0,0.0,0.0,0.0,573.5535,0.0,144.0,694.96,0.0,0.5468
1188,RegionB,459.7559995500451,1059.81,459.7559995500451,0.0,0.0,0.0,0.0,0.0,0.0,600.0540004499549,0.0,144.0,695.25,0.0,0.5427
1189,RegionB,475.31475044995506,1012.13,475.31475044995506,0.0,0.0,0.0,0.0,0.0,0.0,536.8152495500449,0.0,144.0,695.53,0.0,0.5417
1190,RegionB,426.0357,950.0,426.0357,0.0,0.0,0.0,0.0,0.0,0.0,523.9643,0.0,144.0,695.81,0.0,0.5439
1191,RegionB,401.7842995500451,877.65,401.7842995500451,0.0,0.0,0.0,0.0,0.0,0.0,475.8657004499549,0.0,144.0,696.08,0.0,0.5491
1192,RegionB,364.8105004499551,800.0,364.8105004499551,0.0,0.0,0.0,0.0,0.0,0.0,435.1894995500449,0.0,144.0,696.34,0.0,0.557
1193,RegionB,334.165500449955,722.35,334.165500449955,0.0,0.0,0.0,0.0,0.0,0.0,388.184499550045,0.0,144.0,1010.05,0.0,0.5671
1194,RegionB,353.052000449955,650.0,353.052000449955,0.0,0.0,0.0,0.0,0.0,0.0,296.947999550045,0.0,144.0,1010.41,0.0,0.5788
1195,RegionB,286.96949955004504,587.87,286.96949955004504,0.0,0.0,0.0,0.0,0.0,0.0,300.90050044995496,0.0,144.0,1010.75,0.0,0.5913
1196,RegionB,302.535000449955,540.19,302.535000449955,0.0,0.0,0.0,0.0,0.0,0.0,237.65499955004503,0.0,144.0,1011.07,0.0,0.6038
1197,RegionB,327.4965,510.22,327.4965,0.0,0.0,0.0,0.0,0.0,0.0,182.7235,0.0,144.0,1011.39,0.0,0.6155
1198,RegionB,390.82499955004505,500.0,390.82499955004505,0.0,0.0,0.0,0.0,0.0,0.0,109.17500044995495,0.0,144.0,627.94,0.0,0.6256
1199,RegionB,464.79150044995504,510.22,464.79150044995504,0.0,0.0,0.0,0.0,0.0,0.0,45.42849955004499,0.0,144.0,628.12,0.0,0.6334
1200,RegionB,457.028999550045,540.19,457.028999550045,0.0,0.0,0.0,0.0,0.0,0.0,83.16100044995505,0.0,144.0,453.76,0.0,0.6384
1201,RegionB,497.16449955004504,587.87,497.16449955004504,0.0,0.0,0.0,0.0,0.0,0.0,90.70550044995497,0.0,144.0,453.87,0.0,0.6404
1202,RegionB,531.36,650.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,118.63999999999999,0.0,144.0,453.98,0.0,0.6392
1203,RegionB,531.36,722.35,531.36,0.0,0.0,0.0,0.0,0.0,0.0,190.99,0.0,144.0,454.07,0.0,0.6349
1204,RegionB,531.360000449955,800.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,268.639999550045,0.0,144.0,454.16,0.0,0.6279
1205,RegionB,531.360000449955,877.65,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,346.28999955004497,0.0,144.0,454.24,0.0,0.6186
1206,RegionB,531.360000449955,950.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,418.639999550045,0.0,144.0,454.31,0.0,0.6077
1207,RegionB,531.360000449955,1012.13,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,480.769999550045,0.0,144.0,699.04,0.0,0.5959
1208,RegionB,531.3600004499551,1059.81,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,528.4499995500448,0.0,144.0,699.13,0.0,0.5842
1209,RegionB,531.36,1089.78,531.36,0.0,0.0,0.0,0.0,0.0,0.0,558.42,0.0,144.0,699.2,0.0,0.5732
1210,RegionB,531.36,1100.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,568.64,0.0,144.0,699.26,0.0,0.5638
1211,RegionB,531.359999550045,1089.78,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,558.420000449955,0.0,144.0,699.3,0.0,0.5566
1212,RegionB,483.81300000000005,1059.81,483.81300000000005,0.0,0.0,0.0,0.0,0.0,0.0,575.9969999999998,0.0,144.0,699.33,0.0,0.5521
1213,RegionB,448.80750044995494,1012.13,448.80750044995494,0.0,0.0,0.0,0.0,0.0,0.0,563.322499550045,0.0,144.0,699.35,0.0,0.5507
1214,RegionB,422.37855044995496,950.0,422.37855044995496,0.0,0.0,0.0,0.0,0.0,0.0,527.6214495500451,0.0,144.0,699.35,0.0,0.5524
1215,RegionB,380.9133004499551,877.65,380.9133004499551,0.0,0.0,0.0,0.0,0.0,0.0,496.7366995500449,0.0,144.0,699.34,0.0,0.5571
1216,RegionB,348.94800000000004,800.0,348.94800000000004,0.0,0.0,0.0,0.0,0.0,0.0,451.05199999999996,0.0,144.0,699.31,0.0,0.5645
1217,RegionB,317.7495,722.35,317.7495,0.0,0.0,0.0,0.0,0.0,0.0,404.6005,0.0,144.0,1013.94,0.0,0.5742
1218,RegionB,328.293,650.0,328.293,0.0,0.0,0.0,0.0,0.0,0.0,321.707,0.0,144.0,1013.86,0.0,0.5854
1219,RegionB,323.0685004499551,587.87,323.0685004499551,0.0,0.0,0.0,0.0,0.0,0.0,264.8014995500449,0.0,144.0,1013.76,0.0,0.5974
1220,RegionB,340.1325,540.19,340.1325,0.0,0.0,0.0,0.0,0.0,0.0,200.05750000000006,0.0,144.0,1013.63,0.0,0.6094
1221,RegionB,388.476,510.22,388.476,0.0,0.0,0.0,0.0,0.0,0.0,121.74400000000003,0.0,144.0,1013.49,0.0,0.6205
1222,RegionB,379.7145,500.0,379.7145,0.0,0.0,0.0,0.0,0.0,0.0,120.28550000000001,0.0,144.0,628.96,0.0,0.63
1223,RegionB,494.5455,510.22,494.5455,0.0,0.0,0.0,0.0,0.0,0.0,15.674500000000023,0.0,144.0,628.84,0.0,0.6373
1224,RegionB,507.505500449955,540.19,507.505500449955,0.0,0.0,0.0,0.0,0.0,0.0,32.684499550045075,0.0,144.0,454.07,0.0,0.6418
1225,RegionB,531.360000449955,587.87,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,56.509999550044995,0.0,144.0,453.97,0.0,0.6432
1226,RegionB,531.3600004499551,650.0,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,118.63999955004488,0.0,144.0,453.86,0.0,0.6414
1227,RegionB,531.36,722.35,531.36,0.0,0.0,0.0,0.0,0.0,0.0,190.99,0.0,144.0,453.74,0.0,0.6366
1228,RegionB,531.359999550045,800.0,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,268.640000449955,0.0,144.0,453.61,0.0,0.629
1229,RegionB,531.360000449955,877.65,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,346.28999955004497,0.0,144.0,453.48,0.0,0.6191
1230,RegionB,531.360000449955,950.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,418.639999550045,0.0,144.0,453.33,0.0,0.6077
1231,RegionB,531.360000449955,1012.13,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,480.769999550045,0.0,144.0,697.19,0.0,0.5954
1232,RegionB,531.36,1059.81,531.36,0.0,0.0,0.0,0.0,0.0,0.0,528.4499999999999,0.0,144.0,696.94,0.0,0.5831
1233,RegionB,531.360000449955,1089.78,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,558.419999550045,0.0,144.0,696.68,0.0,0.5715
1234,RegionB,531.36,1100.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,568.64,0.0,144.0,696.4,0.0,0.5616
1235,RegionB,503.90100044995506,1089.78,503.90100044995506,0.0,0.0,0.0,0.0,0.0,0.0,585.8789995500449,0.0,144.0,696.12,0.0,0.5538
1236,RegionB,477.576,1059.81,477.576,0.0,0.0,0.0,0.0,0.0,0.0,582.2339999999999,0.0,144.0,695.82,0.0,0.5488
1237,RegionB,435.78270000000003,1012.13,435.78270000000003,0.0,0.0,0.0,0.0,0.0,0.0,576.3472999999999,0.0,144.0,695.51,0.0,0.5468
1238,RegionB,424.63034955004497,950.0,424.63034955004497,0.0,0.0,0.0,0.0,0.0,0.0,525.3696504499551,0.0,144.0,695.19,0.0,0.5479
1239,RegionB,377.98650000000004,877.65,377.98650000000004,0.0,0.0,0.0,0.0,0.0,0.0,499.66349999999994,0.0,144.0,694.86,0.0,0.5521
1240,RegionB,336.7035000000001,800.0,336.7035000000001,0.0,0.0,0.0,0.0,0.0,0.0,463.2964999999999,0.0,144.0,694.52,0.0,0.559
1241,RegionB,285.39000044995504,722.35,285.39000044995504,0.0,0.0,0.0,0.0,0.0,0.0,436.959999550045,0.0,144.0,1006.54,0.0,0.5681
1242,RegionB,299.45700000000005,650.0,299.45700000000005,0.0,0.0,0.0,0.0,0.0,0.0,350.54299999999995,0.0,144.0,1006.01,0.0,0.5788
1243,RegionB,302.521499550045,587.87,302.521499550045,0.0,0.0,0.0,0.0,0.0,0.0,285.348500449955,0.0,144.0,1005.48,0.0,0.5903
1244,RegionB,337.91850000000005,540.19,337.91850000000005,0.0,0.0,0.0,0.0,0.0,0.0,202.2715,0.0,144.0,1004.93,0.0,0.6018
1245,RegionB,372.99150000000003,510.22,372.99150000000003,0.0,0.0,0.0,0.0,0.0,0.0,137.2285,0.0,144.0,1004.37,0.0,0.6125
1246,RegionB,386.8695,500.0,386.8695,0.0,0.0,0.0,0.0,0.0,0.0,113.13049999999998,0.0,144.0,623.05,0.0,0.6215
1247,RegionB,461.98350044995505,510.22,461.98350044995505,0.0,0.0,0.0,0.0,0.0,0.0,48.23649955004498,0.0,144.0,622.68,0.0,0.6283
1248,RegionB,462.915,540.19,462.915,0.0,0.0,0.0,0.0,0.0,0.0,77.27500000000003,0.0,144.0,449.45,0.0,0.6324
1249,RegionB,502.416,587.87,502.416,0.0,0.0,0.0,0.0,0.0,0.0,85.45400000000001,0.0,144.0,449.18,0.0,0.6334
1250,RegionB,531.36,650.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,118.63999999999999,0.0,144.0,448.91,0.0,0.6312
1251,RegionB,531.360000449955,722.35,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,190.989999550045,0.0,144.0,448.63,0.0,0.6259
1252,RegionB,531.360000449955,800.0,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,268.639999550045,0.0,144.0,448.35,0.0,0.6179
1253,RegionB,531.359999550045,877.65,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,346.29000044995496,0.0,144.0,448.07,0.0,0.6077
1254,RegionB,531.36,950.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,418.64,0.0,144.0,447.79,0.0,0.5959
1255,RegionB,531.3600004499551,1012.13,531.3600004499551,0.0,0.0,0.0,0.0,0.0,0.0,480.7699995500449,0.0,144.0,688.46,0.0,0.5832
1256,RegionB,531.359999550045,1059.81,531.359999550045,0.0,0.0,0.0,0.0,0.0,0.0,528.4500004499549,0.0,144.0,688.01,0.0,0.5706
1257,RegionB,531.36,1089.78,531.36,0.0,0.0,0.0,0.0,0.0,0.0,558.42,0.0,144.0,687.57,0.0,0.5587
1258,RegionB,531.36,1100.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,568.64,0.0,144.0,687.12,0.0,0.5485
1259,RegionB,531.360000449955,1089.78,531.360000449955,0.0,0.0,0.0,0.0,0.0,0.0,558.419999550045,0.0,144.0,686.67,0.0,0.5405
